ID,Transaction,Time,Item -code ,NumberOfItemsPurchased,CostPerItem,CITY
1926,1868,Fri Jun 29 08:49:00 IST 2018,514,6,1.18,Ras Al Khaimah
952,1967,Sun Aug 19 09:10:00 IST 2018,582,12,1.73,Ras Al Khaimah
555,1786,Sat May 12 10:19:00 IST 2018,491,3,0,Ras Al Khaimah
782,1878,Sat Jan 12 07:59:00 IST 2019,518,3,6.84,Ras Al Khaimah
1373,1915,Tue Dec 18 15:51:00 IST 2018,494,-36,1.73,Ras Al Khaimah
1762,2071,Tue Jan 15 08:56:00 IST 2019,467,18,4.08,Ras Al Khaimah
432,2064,Wed Jan 30 09:33:00 IST 2019,650,6,2.28,Ras Al Khaimah
1515,2099,Tue Jan 01 08:43:00 IST 2019,509,6,5.18,Ras Al Khaimah
1190,1932,Sat May 26 09:04:00 IST 2018,627,15,2.28,Ras Al Khaimah
952,2019,Mon Oct 29 08:34:00 IST 2018,591,27,3.4,Ras Al Khaimah
1103,2034,Mon Jan 21 12:14:00 IST 2019,463,3,11.45,Ras Al Khaimah
1571,1982,Tue Mar 06 09:26:00 IST 2018,273,15,0.6,Ras Al Khaimah
1422,2052,Sun Jan 06 12:13:00 IST 2019,239,3,0.58,Ras Al Khaimah
1990,2006,Wed Sep 26 12:27:00 IST 2018,436,3,2.25,Ras Al Khaimah
732,2069,Fri Jan 18 08:44:00 IST 2019,308,3,5.73,Ras Al Khaimah
1677,1770,Tue Feb 12 15:42:00 IST 2019,642,30,1.73,Ras Al Khaimah
1453,1977,Fri Nov 09 08:31:00 IST 2018,471,6,1.73,Ras Al Khaimah
1443,1990,Fri Dec 07 10:52:00 IST 2018,372,6,6.84,Ras Al Khaimah
1149,2030,Sat Jun 16 12:01:00 IST 2018,641,3,4.55,Ras Al Khaimah
205,2096,Sun Dec 23 10:10:00 IST 2018,421,90,1.73,Ras Al Khaimah
1810,2077,Wed Oct 17 12:43:00 IST 2018,327,9,2.9,Ras Al Khaimah
1165,1912,Wed May 09 09:51:00 IST 2018,535,36,2.7,Ajman
636,1986,Sun Aug 19 10:30:00 IST 2018,518,3,11.73,Ras Al Khaimah
1126,1956,Tue Sep 18 15:54:00 IST 2018,340,3,5.73,Ras Al Khaimah
1381,1875,Tue Feb 19 09:04:00 IST 2019,409,36,1.73,Ras Al Khaimah
1832,2094,Wed Jul 18 11:40:00 IST 2018,658,6,2.25,Ras Al Khaimah
1125,1842,Mon Aug 20 12:54:00 IST 2018,598,6,4.08,Ras Al Khaimah
1718,1872,Sun Aug 26 09:15:00 IST 2018,215,6,3.52,Ras Al Khaimah
379,2065,Tue Nov 06 05:55:00 IST 2018,248,36,2.28,Umm Al Quwain
540,2050,Sun Sep 16 08:18:00 IST 2018,562,300,0.5,Ras Al Khaimah
1041,2067,Fri Oct 12 08:52:00 IST 2018,212,12,11.39,Ras Al Khaimah
1166,2015,Wed Jun 20 04:21:00 IST 2018,244,36,2.28,Ras Al Khaimah
1974,1864,Wed Oct 03 12:03:00 IST 2018,457,72,0.58,Ras Al Khaimah
1285,1830,Wed Mar 21 09:55:00 IST 2018,245,6,2.3,Ras Al Khaimah
630,1787,Sat Jun 02 07:36:00 IST 2018,500,18,0.76,Ras Al Khaimah
1898,1984,Fri Dec 07 08:34:00 IST 2018,603,3,0.76,Ras Al Khaimah
1324,1958,Wed Jun 13 10:45:00 IST 2018,598,24,3.11,Umm Al Quwain
856,1952,Tue Feb 19 05:28:00 IST 2019,567,3,6.88,Ras Al Khaimah
559,1974,Sun Feb 10 10:08:00 IST 2019,687,6,4.49,Ras Al Khaimah
271,2007,Sun Jan 20 04:18:00 IST 2019,509,36,2.9,Ras Al Khaimah
1713,1812,Sun Feb 03 08:09:00 IST 2019,646,36,2.01,Ras Al Khaimah
543,2031,Wed Nov 28 08:27:00 IST 2018,388,216,0.9,Ras Al Khaimah
1320,1899,Sat Mar 31 07:46:00 IST 2018,588,12,5.18,Dubai
1757,2057,Sun Nov 11 06:33:00 IST 2018,576,3,1.15,Ras Al Khaimah
1481,1795,Wed Dec 19 12:49:00 IST 2018,213,-3,2.48,Ras Al Khaimah
371,2096,Mon May 07 11:11:00 IST 2018,666,6,1.73,Ras Al Khaimah
1843,1891,Sat Sep 15 06:23:00 IST 2018,617,3,2.25,Ras Al Khaimah
721,1991,Wed Sep 05 11:51:00 IST 2018,696,9,2.25,Ras Al Khaimah
1045,1994,Tue Jul 24 05:40:00 IST 2018,532,36,1.18,Dubai
1212,1943,Mon May 07 08:25:00 IST 2018,389,3,23.4,Ras Al Khaimah
1141,2043,Tue Feb 12 08:36:00 IST 2019,418,6,9.6,Ras Al Khaimah
336,1847,Sun Jul 22 05:41:00 IST 2018,557,48,2.9,Ras Al Khaimah
234,1862,Mon Sep 17 10:59:00 IST 2018,253,6,8.77,Ras Al Khaimah
378,2080,Tue Dec 25 09:58:00 IST 2018,488,3,3.52,Ras Al Khaimah
1288,1979,Sat Jun 02 07:49:00 IST 2018,223,3,7.94,Ras Al Khaimah
1660,1991,Tue Feb 19 07:56:00 IST 2019,223,36,2.7,Ras Al Khaimah
445,2000,Tue Feb 19 12:30:00 IST 2019,672,3,4.55,Ras Al Khaimah
1516,2058,Sun Dec 16 06:14:00 IST 2018,682,60,1.15,Ras Al Khaimah
1508,1985,Sat Feb 09 11:31:00 IST 2019,282,3,5.7,Ras Al Khaimah
245,1991,Tue Jan 01 08:57:00 IST 2019,338,12,10.84,Ras Al Khaimah
1635,1956,Wed Feb 28 09:45:00 IST 2018,279,9,3.11,Ras Al Khaimah
825,1980,Mon Aug 20 10:52:00 IST 2018,564,36,1.73,Ras Al Khaimah
1462,1913,Sat Sep 15 06:23:00 IST 2018,255,6,4.55,Ras Al Khaimah
1809,2070,Tue Jun 05 09:23:00 IST 2018,556,30,1.73,Ras Al Khaimah
1746,1878,Fri Mar 02 10:03:00 IST 2018,685,3,2.01,Ras Al Khaimah
415,1866,Sun Feb 17 12:26:00 IST 2019,322,15,6.85,Ras Al Khaimah
1126,1919,Fri Feb 18 10:41:00 IST 2018,279,9,1.73,Ras Al Khaimah
626,1858,Fri Feb 23 07:06:00 IST 2018,496,3,5.87,Ras Al Khaimah
735,1817,Tue Jun 19 08:16:00 IST 2018,272,6,0.58,Ras Al Khaimah
444,2100,Tue Oct 23 06:14:00 IST 2018,229,3,1.73,Ras Al Khaimah
1986,1802,Tue Feb 05 09:40:00 IST 2019,423,36,1.1,Ras Al Khaimah
795,1879,Tue Feb 05 08:12:00 IST 2019,361,9,1.73,Ras Al Khaimah
1304,1875,Sun Jul 15 05:34:00 IST 2018,600,144,0.41,Ras Al Khaimah
1672,1799,Sat Dec 22 13:00:00 IST 2018,504,3,2.88,Ras Al Khaimah
1578,1805,Sun Mar 18 09:25:00 IST 2018,563,3,2.3,Ras Al Khaimah
569,1928,Tue Feb 13 11:55:00 IST 2018,357,15,9.6,Ras Al Khaimah
1321,1849,Sun Feb 17 08:21:00 IST 2019,615,3,1.73,Ras Al Khaimah
443,2044,Wed Jun 13 10:53:00 IST 2018,460,36,1.18,Ras Al Khaimah
338,1839,Tue Feb 19 10:39:00 IST 2019,471,30,2.88,Ras Al Khaimah
704,1877,Sat May 19 10:45:00 IST 2018,579,36,0.58,Ras Al Khaimah
997,2032,Fri Jan 25 07:50:00 IST 2019,490,3,5.7,Ras Al Khaimah
326,2080,Sun Jan 13 11:17:00 IST 2019,653,36,5.18,Ras Al Khaimah
773,2096,Sun Apr 22 09:35:00 IST 2018,623,3,212.12,Ras Al Khaimah
1401,2040,Tue Feb 13 11:27:00 IST 2018,463,36,2.56,Ras Al Khaimah
1915,1893,Wed Aug 01 08:25:00 IST 2018,258,-36,5.18,Ras Al Khaimah
596,1888,Mon Jan 28 06:01:00 IST 2019,352,6,8,Ras Al Khaimah
1557,1772,Wed Jan 16 06:59:00 IST 2019,614,18,2.01,Ras Al Khaimah
432,1970,Tue Dec 25 08:59:00 IST 2018,412,6,2.7,Ras Al Khaimah
1965,2065,Tue Sep 25 12:46:00 IST 2018,484,3,4.55,Ras Al Khaimah
1043,1949,Sat Apr 28 10:14:00 IST 2018,602,3,2.01,Ras Al Khaimah
611,1923,Wed Oct 10 06:06:00 IST 2018,633,3,17.6,Ras Al Khaimah
1449,1967,Mon Apr 02 11:08:00 IST 2018,264,3,10.3,Ras Al Khaimah
1368,1970,Tue Jan 29 11:17:00 IST 2019,494,3,11.45,Ras Al Khaimah
356,1935,Wed Jan 23 08:44:00 IST 2019,478,36,1.73,Ras Al Khaimah
1378,1823,Tue Dec 11 05:53:00 IST 2018,677,6,11.39,Ras Al Khaimah
450,2077,Mon Dec 03 11:23:00 IST 2018,353,36,1.18,Dubai
1708,1973,Mon Nov 12 05:11:00 IST 2018,420,15,2.9,Dubai
957,1859,Fri Aug 17 10:18:00 IST 2018,447,15,4.08,Ras Al Khaimah
271,1868,Wed May 30 09:18:00 IST 2018,260,48,15.12,Ras Al Khaimah
1687,2038,Wed Feb 13 12:07:00 IST 2019,521,36,2.7,Ras Al Khaimah
1094,1784,Wed Nov 07 05:58:00 IST 2018,486,30,1.18,Ras Al Khaimah
1212,2072,Sun Jul 15 12:35:00 IST 2018,669,36,2.7,Ras Al Khaimah
1242,1865,Sun Mar 18 09:25:00 IST 2018,208,108,3.47,Ras Al Khaimah
1633,2021,Mon Feb 18 09:12:00 IST 2019,440,3,1.18,Ras Al Khaimah
320,1936,Sun Jan 20 06:09:00 IST 2019,690,3,2.7,Ras Al Khaimah
552,2037,Sat Jun 16 12:01:00 IST 2018,568,3,3.4,Ras Al Khaimah
513,1998,Sat Oct 20 10:32:00 IST 2018,444,-3,1,Ras Al Khaimah
1601,1971,Tue Jan 22 15:49:00 IST 2019,598,18,3.52,Ras Al Khaimah
900,1851,Mon May 28 12:38:00 IST 2018,242,36,1.73,Ras Al Khaimah
672,1809,Sun Jun 10 09:43:00 IST 2018,693,3,1.15,Ras Al Khaimah
1858,1841,Tue Dec 04 09:51:00 IST 2018,223,72,1.73,Ras Al Khaimah
373,1992,Sun Dec 30 12:58:00 IST 2018,486,3,2.25,Ras Al Khaimah
1948,1790,Mon Sep 17 11:53:00 IST 2018,396,24,1.18,Ras Al Khaimah
310,1968,Wed Nov 28 10:04:00 IST 2018,597,36,0.58,Ras Al Khaimah
396,2057,Tue Mar 06 08:58:00 IST 2018,426,36,1.73,Dubai
1005,1790,Mon Dec 03 11:29:00 IST 2018,478,12,1.72,Ras Al Khaimah
1992,1773,Sat Jul 21 12:34:00 IST 2018,524,6,10.3,Ras Al Khaimah
1877,2048,Mon Jan 28 07:46:00 IST 2019,517,36,1.73,Ras Al Khaimah
276,2034,Sat Jan 12 10:09:00 IST 2019,533,3,9.15,Ras Al Khaimah
590,1845,Wed Jan 30 12:07:00 IST 2019,336,6,5.18,Ras Al Khaimah
465,2090,Sun Apr 01 10:29:00 IST 2018,203,33,2.25,Ras Al Khaimah
1805,1834,Fri Feb 08 11:59:00 IST 2019,344,18,2.28,Ras Al Khaimah
1007,1923,Sun Feb 10 12:47:00 IST 2019,242,6,3.4,Ras Al Khaimah
494,1868,Fri Aug 10 10:08:00 IST 2018,203,12,6.84,Ras Al Khaimah
1151,1839,Fri Jan 11 12:12:00 IST 2019,412,12,5.18,Ras Al Khaimah
1170,1859,Sat Jan 12 09:58:00 IST 2019,289,72,1.15,Ras Al Khaimah
1973,1823,Mon Nov 12 11:32:00 IST 2018,350,15,4.08,Ras Al Khaimah
350,2038,Mon Oct 29 10:58:00 IST 2018,453,6,0.9,Ras Al Khaimah
279,1877,Mon Feb 12 08:23:00 IST 2018,567,3,0.76,Ras Al Khaimah
860,2033,Sat Aug 04 09:17:00 IST 2018,536,24,2.88,Ras Al Khaimah
1418,1951,Tue Mar 06 09:26:00 IST 2018,444,15,4.64,Ras Al Khaimah
1608,1853,Sun Apr 08 09:44:00 IST 2018,463,9,5.7,Ras Al Khaimah
1891,1851,Tue Sep 25 12:46:00 IST 2018,670,3,5.7,Ras Al Khaimah
603,1949,Sat Jan 19 04:54:00 IST 2019,618,30,2.88,Ras Al Khaimah
1526,1889,Sat Mar 03 10:10:00 IST 2018,674,36,0.58,Umm Al Quwain
1626,2043,Tue Nov 20 10:28:00 IST 2018,503,6,12.36,Ras Al Khaimah
1269,2000,Tue Dec 04 05:52:00 IST 2018,416,108,0.58,Ras Al Khaimah
232,2045,Mon Feb 19 09:53:00 IST 2018,525,9,6.84,Umm Al Quwain
1534,1819,Tue Nov 20 08:51:00 IST 2018,407,18,2.28,Ras Al Khaimah
254,1781,Mon Jun 25 11:58:00 IST 2018,619,18,20.64,Ras Al Khaimah
237,2041,Tue Jul 03 14:06:00 IST 2018,489,9,4.55,Ras Al Khaimah
1370,1886,Sun Jun 03 12:55:00 IST 2018,294,3,3.4,Ras Al Khaimah
332,2038,Wed Dec 19 04:12:00 IST 2018,654,36,2.7,Umm Al Quwain
1955,1997,Wed Nov 07 07:18:00 IST 2018,485,72,0.76,Ras Al Khaimah
397,1884,Mon Apr 23 08:46:00 IST 2018,336,3,2.25,Ras Al Khaimah
1102,1961,Sat Dec 22 05:56:00 IST 2018,682,3,2.25,Ras Al Khaimah
1556,2014,Tue Jul 17 13:42:00 IST 2018,585,18,4.08,Ras Al Khaimah
582,1819,Sun Nov 11 11:16:00 IST 2018,221,6,2.88,Ras Al Khaimah
797,2020,Sun Apr 22 12:25:00 IST 2018,676,3,1.18,Ras Al Khaimah
258,1867,Sat Aug 18 11:24:00 IST 2018,372,9,2.28,Ras Al Khaimah
1835,1861,Fri Mar 02 10:41:00 IST 2018,683,6,4.08,Ras Al Khaimah
1968,1817,Mon Jan 07 12:21:00 IST 2019,276,15,4.08,Ras Al Khaimah
1501,1903,Sun Apr 08 09:15:00 IST 2018,260,15,1.73,Ras Al Khaimah
1590,2098,Tue Sep 25 15:23:00 IST 2018,430,6,2.28,Ras Al Khaimah
1171,2011,Sat Jun 23 12:47:00 IST 2018,414,36,1.32,Ras Al Khaimah
467,1839,Fri Dec 07 08:46:00 IST 2018,205,12,1.73,Ras Al Khaimah
359,1862,Sat Jan 19 06:43:00 IST 2019,529,18,3.52,Ras Al Khaimah
1006,1787,Wed Apr 18 12:34:00 IST 2018,332,30,2.9,Ras Al Khaimah
1077,1835,Mon Feb 26 10:25:00 IST 2018,269,72,1.73,Ras Al Khaimah
617,2089,Mon Dec 10 07:56:00 IST 2018,572,6,17.6,Ajman
1696,2006,Mon Feb 26 06:17:00 IST 2018,335,72,4.08,Ras Al Khaimah
1706,1866,Tue Mar 06 08:58:00 IST 2018,625,36,2.01,Dubai
543,1954,Sat May 05 09:51:00 IST 2018,321,36,1.73,Umm Al Quwain
980,1969,Sun Feb 17 12:26:00 IST 2019,332,6,3.4,Ras Al Khaimah
1058,1816,Mon Feb 04 07:11:00 IST 2019,385,9,4.55,Ras Al Khaimah
1186,1821,Sat Jan 05 09:34:00 IST 2019,666,108,0.58,Ras Al Khaimah
591,1775,Mon Nov 12 11:32:00 IST 2018,206,15,4.08,Ras Al Khaimah
1310,1987,Sat Apr 14 09:19:00 IST 2018,586,6,1.73,Ras Al Khaimah
1756,2100,Fri Apr 06 07:15:00 IST 2018,537,3,13.74,Ras Al Khaimah
896,1990,Mon Nov 05 06:22:00 IST 2018,488,69,3.4,Ras Al Khaimah
1773,1825,Sat Jan 12 07:37:00 IST 2019,591,9,2.28,Ras Al Khaimah
1364,1865,Fri Jan 18 11:20:00 IST 2019,222,9,3.52,Ras Al Khaimah
297,1823,Sat Feb 17 05:45:00 IST 2018,660,648,1.47,Ras Al Khaimah
791,1934,Tue Jul 31 06:44:00 IST 2018,223,3,6.85,Ras Al Khaimah
1210,1774,Tue May 08 12:31:00 IST 2018,670,12,6.84,Ras Al Khaimah
1504,1923,Tue Jun 05 06:37:00 IST 2018,632,36,0.76,Ras Al Khaimah
1676,1959,Sun Oct 07 08:24:00 IST 2018,641,72,2.28,Ras Al Khaimah
794,1821,Mon Dec 03 08:26:00 IST 2018,550,12,5.73,Umm Al Quwain
810,1789,Fri Oct 12 07:48:00 IST 2018,664,108,4.68,Ras Al Khaimah
1498,1838,Mon Apr 23 09:37:00 IST 2018,599,3,5.87,Ras Al Khaimah
1921,2012,Fri Jan 25 11:30:00 IST 2019,552,36,0.58,Ras Al Khaimah
1808,2060,Sat Jan 26 05:13:00 IST 2019,602,108,0.27,Ras Al Khaimah
544,2096,Wed Jun 27 09:15:00 IST 2018,475,183,3.4,Ras Al Khaimah
315,2096,Mon Aug 20 10:03:00 IST 2018,347,48,15.12,Umm Al Quwain
543,1810,Sun Jul 15 05:44:00 IST 2018,667,48,3.4,Ras Al Khaimah
919,1996,Fri Sep 07 09:04:00 IST 2018,465,9,10.98,Ras Al Khaimah
632,2082,Tue Sep 18 12:30:00 IST 2018,606,3,3.4,Ras Al Khaimah
244,1922,Sun Jun 03 11:42:00 IST 2018,222,36,1.18,Dubai
990,1881,Wed Jan 30 05:56:00 IST 2019,274,48,0.58,Ras Al Khaimah
234,2036,Mon Mar 19 12:50:00 IST 2018,602,3,11.69,Ras Al Khaimah
1429,2024,Wed Jan 16 07:35:00 IST 2019,236,81,0,Ras Al Khaimah
1335,1902,Mon Feb 12 06:24:00 IST 2018,580,-36,4.77,Ras Al Khaimah
1921,2077,Mon Aug 27 10:26:00 IST 2018,564,3,1.73,Ras Al Khaimah
1184,2033,Sat Aug 25 03:58:00 IST 2018,409,24,3.44,Ras Al Khaimah
443,1856,Tue Oct 02 13:39:00 IST 2018,285,36,2.28,Dubai
1883,1918,Fri May 18 10:15:00 IST 2018,400,12,13.74,Ras Al Khaimah
1441,1896,Mon Oct 22 12:51:00 IST 2018,690,6,8,Ras Al Khaimah
1322,1967,Sat Jan 05 10:36:00 IST 2019,428,9,1.73,Ras Al Khaimah
1079,1858,Tue Feb 05 07:44:00 IST 2019,518,360,1,Umm Al Quwain
1369,2043,Fri Jan 11 08:26:00 IST 2019,265,6,0.9,Ras Al Khaimah
1564,1982,Fri Aug 03 11:37:00 IST 2018,585,144,1.73,Ras Al Khaimah
750,1895,Tue Jul 31 09:28:00 IST 2018,425,3,2.28,Ras Al Khaimah
247,2091,Wed Feb 13 08:24:00 IST 2019,309,3,2.28,Ras Al Khaimah
1651,1965,Wed Dec 26 07:08:00 IST 2018,549,9,8.22,Ras Al Khaimah
1267,1866,Fri Mar 30 11:38:00 IST 2018,549,3,10.98,Ras Al Khaimah
1886,1855,Mon Nov 26 10:26:00 IST 2018,376,12,8.22,Ras Al Khaimah
698,1956,Sat Jan 05 12:17:00 IST 2019,579,6,4.03,Ras Al Khaimah
1635,2059,Sun Jan 20 11:35:00 IST 2019,567,120,2.01,Ras Al Khaimah
1338,1974,Sun Sep 09 11:14:00 IST 2018,399,300,2.01,Ras Al Khaimah
1657,2088,Wed Jan 30 05:48:00 IST 2019,495,15,12.6,Ras Al Khaimah
752,1858,Wed Aug 15 13:09:00 IST 2018,493,12,2.25,Ras Al Khaimah
226,2026,Wed Jan 02 06:32:00 IST 2019,581,36,1.73,Ras Al Khaimah
744,2086,Tue Dec 18 07:38:00 IST 2018,567,72,5.87,Ras Al Khaimah
483,1775,Mon Jul 09 13:23:00 IST 2018,508,6,2.25,Ras Al Khaimah
1546,1787,Tue Sep 18 09:35:00 IST 2018,561,60,2.28,Ras Al Khaimah
824,1968,Tue Jul 10 09:31:00 IST 2018,553,12,4.08,Ras Al Khaimah
212,1882,Wed Feb 28 12:59:00 IST 2018,466,6,3.47,Ras Al Khaimah
1888,1986,Wed Jan 16 10:49:00 IST 2019,556,12,5.18,Ras Al Khaimah
1953,2077,Sun Jan 06 11:19:00 IST 2019,221,9,2.28,Ras Al Khaimah
1920,1871,Mon Jul 23 04:34:00 IST 2018,505,6,10.98,Ras Al Khaimah
1667,1965,Mon Jul 23 08:58:00 IST 2018,261,3,2.01,Ras Al Khaimah
1869,1785,Sun Aug 19 07:39:00 IST 2018,548,36,1.73,Ras Al Khaimah
1675,1928,Wed Apr 04 07:17:00 IST 2018,237,-36,2.01,Ras Al Khaimah
390,2025,Mon Feb 04 07:30:00 IST 2019,278,3,2.28,Ras Al Khaimah
687,1001,Mon Dec 10 12:24:00 IST 2018,211,3,3.4,Ras Al Khaimah
