ID,Transaction,Time,Item -code,Quantity,CostPerItem,CITY,Total_Cost,Clusters,group
545,1957,Sun Jun 17 08:50:00 IST 2018,243,6,5.73,Ras Al Khaimah,34.38,4,v.good
584,1968,Fri Feb 01 10:31:00 IST 2019,613,30,2.28,Ras Al Khaimah,68.39999999999999,1,higth_risk
1236,1840,Sat Feb 16 12:28:00 IST 2019,313,6,11.73,Umm Al Quwain,70.38,4,v.good
1058,1902,Sun May 27 10:18:00 IST 2018,388,3,18.35,Ras Al Khaimah,55.050000000000004,4,v.good
1076,2063,Sun Sep 02 08:03:00 IST 2018,392,36,1.73,Ras Al Khaimah,62.28,2,risk
1357,1873,Sat Sep 22 10:04:00 IST 2018,451,6,2.7,Ras Al Khaimah,16.200000000000003,3,good
1657,1995,Sun Aug 05 06:17:00 IST 2018,201,3,11.73,Ras Al Khaimah,35.19,2,risk
1705,1783,Wed Jul 18 11:40:00 IST 2018,616,3,2.25,Ras Al Khaimah,6.75,3,good
1786,1774,Fri Aug 31 11:47:00 IST 2018,584,9,8.22,Ras Al Khaimah,73.98,3,good
1880,1957,Wed Feb 21 10:59:00 IST 2018,371,3,15.21,Ras Al Khaimah,45.63,3,good
460,1849,Sat Jan 05 13:03:00 IST 2019,487,27,1.15,Ras Al Khaimah,31.049999999999997,1,higth_risk
1526,1987,Mon Jan 28 08:21:00 IST 2019,618,36,1.15,Ras Al Khaimah,41.4,3,good
996,1777,Mon Jun 18 13:08:00 IST 2018,666,3,2.25,Ras Al Khaimah,6.75,3,good
1478,1895,Sun Sep 16 08:50:00 IST 2018,383,15,4.08,Ras Al Khaimah,61.2,4,v.good
1605,1898,Mon Jan 28 08:26:00 IST 2019,520,12,1.73,Ras Al Khaimah,20.759999999999998,3,good
1892,2078,Wed Nov 07 09:56:00 IST 2018,559,9,0.87,Ras Al Khaimah,7.83,3,good
1122,1909,Wed Jan 23 09:06:00 IST 2019,665,3,4.55,Ras Al Khaimah,13.649999999999999,3,good
1954,1879,Mon Feb 04 13:43:00 IST 2019,621,3,6.84,Ras Al Khaimah,20.52,3,good
1764,2070,Sun Feb 10 10:20:00 IST 2019,497,3,2.7,Ras Al Khaimah,8.100000000000001,3,good
1308,2030,Tue Jul 17 10:32:00 IST 2018,390,30,2.28,Ras Al Khaimah,68.39999999999999,2,risk
203,1893,Mon Apr 02 07:38:00 IST 2018,440,6,4.08,Ras Al Khaimah,24.48,1,higth_risk
1441,1885,Sun Jul 29 11:35:00 IST 2018,656,12,5.7,Ras Al Khaimah,68.4,3,good
975,1982,Mon Nov 26 07:36:00 IST 2018,341,6,8.63,Ras Al Khaimah,51.78,2,risk
1350,1971,Sun Feb 17 07:30:00 IST 2019,226,72,0.29,Ras Al Khaimah,20.88,2,risk
376,1998,Wed Nov 07 07:54:00 IST 2018,354,30,2.28,Ras Al Khaimah,68.39999999999999,1,higth_risk
1998,1904,Tue Jul 24 08:34:00 IST 2018,531,18,4.08,Dubai,73.44,3,good
737,1849,Tue Apr 03 11:00:00 IST 2018,587,36,0.58,Ras Al Khaimah,20.88,1,higth_risk
1253,1773,Mon Apr 02 06:49:00 IST 2018,634,15,6.42,Ras Al Khaimah,96.3,3,good
290,1905,Wed May 09 10:59:00 IST 2018,594,30,4.55,Ras Al Khaimah,136.5,1,higth_risk
1646,2073,Wed Jun 06 11:50:00 IST 2018,349,3,304.58,Ras Al Khaimah,913.74,3,good
653,1858,Wed Jul 25 11:25:00 IST 2018,363,36,1.73,Ras Al Khaimah,62.28,4,v.good
932,1977,Sun Dec 30 08:17:00 IST 2018,565,72,0.54,Ras Al Khaimah,38.88,1,higth_risk
1743,1805,Sat Dec 29 10:29:00 IST 2018,213,36,0.27,Ras Al Khaimah,9.72,4,v.good
396,1849,Tue Jun 05 08:52:00 IST 2018,331,12,13.74,Ras Al Khaimah,164.88,4,v.good
878,1967,Wed Nov 07 08:36:00 IST 2018,555,3,13.74,Ras Al Khaimah,41.22,1,higth_risk
640,1923,Mon Jul 02 08:32:00 IST 2018,253,72,0.9,Ras Al Khaimah,64.8,4,v.good
1650,1880,Tue Dec 04 09:31:00 IST 2018,467,12,3.11,Ras Al Khaimah,37.32,3,good
858,2041,Tue Jan 15 06:13:00 IST 2019,205,3,4.08,Ras Al Khaimah,12.24,2,risk
559,2040,Wed Apr 25 06:40:00 IST 2018,265,6,2.25,Ras Al Khaimah,13.5,2,risk
1059,1859,Tue Jul 17 05:15:00 IST 2018,232,216,2.01,Ras Al Khaimah,434.15999999999997,2,risk
204,1894,Mon Nov 05 06:45:00 IST 2018,367,12,1.73,Ras Al Khaimah,20.759999999999998,4,v.good
1014,2100,Sat Jan 05 08:09:00 IST 2019,302,30,2.28,Umm Al Quwain,68.39999999999999,2,risk
285,1836,Wed Aug 01 07:33:00 IST 2018,298,12,5.18,Ras Al Khaimah,62.16,4,v.good
1866,1855,Sat Dec 22 06:51:00 IST 2018,646,24,6.84,Ras Al Khaimah,164.16,3,good
1798,1773,Mon Jun 25 11:52:00 IST 2018,359,30,2.88,Ras Al Khaimah,86.39999999999999,4,v.good
1321,1926,Sun Nov 11 06:20:00 IST 2018,601,36,2.28,Ras Al Khaimah,82.08,3,good
897,1932,Tue Jun 12 10:17:00 IST 2018,523,3,17.2,Ras Al Khaimah,51.599999999999994,1,higth_risk
1807,1877,Sat Nov 24 08:54:00 IST 2018,421,6,0.54,Ras Al Khaimah,3.24,3,good
229,1811,Sun Dec 16 08:51:00 IST 2018,288,12,2.9,Ras Al Khaimah,34.8,4,v.good
1359,2036,Tue Mar 06 10:40:00 IST 2018,630,3,2.9,Ras Al Khaimah,8.7,3,good
908,1771,Mon Jan 14 11:38:00 IST 2019,377,6,1.15,Ras Al Khaimah,6.8999999999999995,4,v.good
1358,2016,Sun Apr 01 09:05:00 IST 2018,238,6,1.18,Ras Al Khaimah,7.08,2,risk
830,2098,Wed Jan 30 11:59:00 IST 2019,237,3,4.55,Ras Al Khaimah,13.649999999999999,2,risk
420,2083,Wed Jun 27 10:05:00 IST 2018,625,108,2.9,Ras Al Khaimah,313.2,1,higth_risk
1531,1790,Fri Dec 14 10:47:00 IST 2018,256,3,8.22,Ras Al Khaimah,24.660000000000004,4,v.good
1184,1840,Wed Oct 03 05:20:00 IST 2018,546,3,4.55,Ras Al Khaimah,13.649999999999999,3,good
1565,1915,Mon Sep 10 06:50:00 IST 2018,257,6,1.73,Ras Al Khaimah,10.379999999999999,2,risk
2000,1888,Sun Mar 04 11:21:00 IST 2018,212,3,5.81,Ras Al Khaimah,17.43,2,risk
716,1983,Tue Nov 13 14:49:00 IST 2018,286,72,1.73,Ras Al Khaimah,124.56,2,risk
1524,1918,Tue Jan 01 10:51:00 IST 2019,535,12,6.84,Ras Al Khaimah,82.08,3,good
1126,1775,Wed Sep 19 06:01:00 IST 2018,375,36,2.28,Ras Al Khaimah,82.08,4,v.good
1402,2075,Tue Feb 05 05:21:00 IST 2019,515,6,6.85,Ras Al Khaimah,41.099999999999994,3,good
912,1793,Wed Feb 13 12:07:00 IST 2019,248,6,2.88,Ras Al Khaimah,17.28,4,v.good
1266,1837,Sun Dec 16 10:42:00 IST 2018,348,6,4.08,Ras Al Khaimah,24.48,4,v.good
559,2046,Wed Feb 06 11:23:00 IST 2019,261,9,14.9,Ras Al Khaimah,134.1,2,risk
1718,1999,Wed Jun 06 13:34:00 IST 2018,605,24,1.18,Ras Al Khaimah,28.32,3,good
754,1823,Mon Feb 19 07:02:00 IST 2018,233,36,1.73,Ras Al Khaimah,62.28,4,v.good
1251,2077,Sun Jul 29 11:32:00 IST 2018,296,150,2.9,Ras Al Khaimah,435.0,2,risk
1708,1791,Sat Feb 17 09:13:00 IST 2018,588,18,4.08,Ras Al Khaimah,73.44,3,good
384,1793,Sat Feb 17 06:08:00 IST 2018,423,3,1.18,Ras Al Khaimah,3.54,4,v.good
1019,1825,Tue Dec 25 10:37:00 IST 2018,501,6,3.52,Ras Al Khaimah,21.12,4,v.good
1718,1948,Wed Nov 14 05:43:00 IST 2018,419,12,6.84,Ras Al Khaimah,82.08,3,good
1346,1924,Fri Jan 18 10:08:00 IST 2019,350,60,2.28,Ras Al Khaimah,136.79999999999998,2,risk
1280,2021,Wed Oct 24 08:37:00 IST 2018,268,30,1.18,Ras Al Khaimah,35.4,2,risk
1886,1830,Tue Sep 11 16:08:00 IST 2018,506,36,0.58,Ras Al Khaimah,20.88,3,good
493,1823,Fri Feb 18 11:34:00 IST 2018,312,9,18.73,Ras Al Khaimah,168.57,4,v.good
1485,2047,Tue May 22 04:40:00 IST 2018,300,36,1.73,Ras Al Khaimah,62.28,2,risk
255,2016,Sun Apr 22 10:35:00 IST 2018,683,3,5.7,Ras Al Khaimah,17.1,1,higth_risk
1364,2050,Sun Feb 10 11:23:00 IST 2019,388,3,5.73,Ras Al Khaimah,17.19,2,risk
1160,1866,Wed Jun 06 10:50:00 IST 2018,396,360,2.56,Dubai,921.6,2,risk
1901,2067,Fri Oct 05 12:15:00 IST 2018,675,12,1.73,Ras Al Khaimah,20.759999999999998,3,good
1366,1911,Fri Dec 07 11:01:00 IST 2018,418,36,0.58,Ras Al Khaimah,20.88,3,good
1219,1877,Tue Feb 12 10:30:00 IST 2019,348,30,2.88,Ras Al Khaimah,86.39999999999999,4,v.good
1921,2055,Mon Oct 22 05:29:00 IST 2018,568,6,4.55,Ras Al Khaimah,27.299999999999997,3,good
407,1837,Sat Aug 18 10:32:00 IST 2018,464,12,4.49,Ras Al Khaimah,53.88,4,v.good
218,1918,Sat Feb 17 05:58:00 IST 2018,686,6,2.3,Ras Al Khaimah,13.799999999999999,1,higth_risk
958,2009,Tue Apr 24 15:49:00 IST 2018,639,6,4.08,Ras Al Khaimah,24.48,1,higth_risk
375,1855,Mon Oct 01 10:38:00 IST 2018,307,36,0.9,Dubai,32.4,4,v.good
1107,2067,Tue Jan 22 08:37:00 IST 2019,297,15,2.25,Ras Al Khaimah,33.75,2,risk
1423,1996,Tue Jun 05 05:50:00 IST 2018,215,72,0.9,Ras Al Khaimah,64.8,2,risk
1000,2077,Tue Sep 25 14:44:00 IST 2018,469,9,8.22,Ras Al Khaimah,73.98,2,risk
412,1876,Sat Sep 15 06:23:00 IST 2018,276,9,19.5,Ras Al Khaimah,175.5,4,v.good
1652,1883,Tue Feb 05 07:10:00 IST 2019,271,6,5.73,Ras Al Khaimah,34.38,4,v.good
1211,1818,Tue Feb 13 06:54:00 IST 2018,681,18,1.47,Ras Al Khaimah,26.46,3,good
307,1865,Tue Feb 19 11:31:00 IST 2019,444,15,1.1,Ras Al Khaimah,16.5,4,v.good
1032,1958,Sun Dec 23 12:50:00 IST 2018,404,9,2.9,Ras Al Khaimah,26.099999999999998,2,risk
1856,1882,Fri Nov 16 09:15:00 IST 2018,632,6,2.9,Ras Al Khaimah,17.4,3,good
1621,2056,Tue Oct 30 13:44:00 IST 2018,363,3,4.08,Ras Al Khaimah,12.24,2,risk
263,1809,Tue Jul 03 14:06:00 IST 2018,308,3,8.0,Ras Al Khaimah,24.0,4,v.good
837,1825,Tue Jul 31 15:02:00 IST 2018,267,6,3.52,Ras Al Khaimah,21.12,4,v.good
637,2074,Tue Nov 06 10:50:00 IST 2018,623,18,5.73,Ras Al Khaimah,103.14000000000001,1,higth_risk
1881,2028,Sun Jun 03 10:24:00 IST 2018,519,36,0.9,Ras Al Khaimah,32.4,3,good
769,1892,Tue Aug 21 11:34:00 IST 2018,294,6,1.73,Ras Al Khaimah,10.379999999999999,4,v.good
348,1936,Sat Sep 29 11:56:00 IST 2018,463,6,5.7,Ras Al Khaimah,34.2,1,higth_risk
778,1949,Tue Feb 19 05:20:00 IST 2019,250,3,2.25,Ras Al Khaimah,6.75,4,v.good
1713,1890,Sat Apr 21 11:47:00 IST 2018,645,72,0.76,Ras Al Khaimah,54.72,3,good
358,2002,Sun Mar 25 09:16:00 IST 2018,504,6,2.34,Ras Al Khaimah,14.04,1,higth_risk
1774,2018,Mon Jul 02 09:35:00 IST 2018,510,36,0.58,Ras Al Khaimah,20.88,3,good
486,2012,Fri Oct 05 10:33:00 IST 2018,390,6,11.39,Ras Al Khaimah,68.34,1,higth_risk
1387,1933,Tue Mar 20 07:12:00 IST 2018,276,180,2.34,Dubai,421.2,2,risk
1591,1941,Sat Mar 03 09:31:00 IST 2018,334,18,6.84,Ras Al Khaimah,123.12,2,risk
395,1825,Tue Jan 29 10:26:00 IST 2019,306,3,1.73,Ras Al Khaimah,5.1899999999999995,4,v.good
1580,1786,Mon Oct 01 12:17:00 IST 2018,365,18,2.25,Ras Al Khaimah,40.5,4,v.good
1171,1808,Sun Aug 12 07:39:00 IST 2018,433,30,1.18,Ras Al Khaimah,35.4,4,v.good
742,2054,Sun Feb 03 07:24:00 IST 2019,508,6,2.7,Ras Al Khaimah,16.200000000000003,1,higth_risk
1186,1826,Sat Feb 16 13:17:00 IST 2019,337,3,4.55,Ras Al Khaimah,13.649999999999999,4,v.good
472,1999,Tue Dec 25 11:25:00 IST 2018,445,3,14.9,Ras Al Khaimah,44.7,1,higth_risk
1492,2015,Fri Dec 14 11:50:00 IST 2018,469,3,13.74,Ras Al Khaimah,41.22,3,good
1777,1948,Sat Dec 15 05:57:00 IST 2018,662,12,3.4,Ras Al Khaimah,40.8,3,good
1266,2061,Tue Nov 27 06:31:00 IST 2018,694,120,3.52,Ras Al Khaimah,422.4,3,good
1836,1889,Sun Sep 16 13:09:00 IST 2018,650,3,3.4,Ras Al Khaimah,10.2,3,good
1095,1951,Fri Oct 12 11:25:00 IST 2018,338,12,5.18,Ajman,62.16,2,risk
993,1960,Fri Feb 01 07:06:00 IST 2019,255,36,1.73,Ras Al Khaimah,62.28,2,risk
1532,1812,Mon Oct 29 11:53:00 IST 2018,341,36,0.27,Ras Al Khaimah,9.72,4,v.good
710,1864,Mon Oct 15 12:14:00 IST 2018,267,3,3.4,Ras Al Khaimah,10.2,4,v.good
1476,2005,Tue Jan 15 06:30:00 IST 2019,271,12,5.18,Ras Al Khaimah,62.16,2,risk
536,1788,Fri Dec 07 10:52:00 IST 2018,235,3,2.9,Ras Al Khaimah,8.7,4,v.good
1953,2025,Sat Jul 28 12:41:00 IST 2018,327,3,2.9,Ras Al Khaimah,8.7,2,risk
292,2089,Sat Feb 09 09:56:00 IST 2019,242,3,2.88,Ras Al Khaimah,8.64,2,risk
1008,1887,Mon Dec 10 06:29:00 IST 2018,375,72,0.41,Ras Al Khaimah,29.52,4,v.good
751,1883,Fri Jun 01 09:52:00 IST 2018,310,3,4.08,Ras Al Khaimah,12.24,4,v.good
993,1984,Sat Sep 29 06:28:00 IST 2018,247,12,13.74,Ras Al Khaimah,164.88,2,risk
1292,2020,Tue Jan 08 13:34:00 IST 2019,232,9,17.25,Ras Al Khaimah,155.25,2,risk
300,1956,Tue Nov 20 11:27:00 IST 2018,267,3,1.15,Ras Al Khaimah,3.4499999999999997,4,v.good
870,2023,Sun Jan 27 13:12:00 IST 2019,680,702,0.69,Ras Al Khaimah,484.37999999999994,2,risk
797,1819,Sun Dec 16 07:36:00 IST 2018,257,9,11.39,Ras Al Khaimah,102.51,4,v.good
1722,1948,Tue Feb 05 05:51:00 IST 2019,567,12,5.87,Ras Al Khaimah,70.44,3,good
210,1970,Sun Jan 20 08:14:00 IST 2019,448,9,3.52,Ras Al Khaimah,31.68,1,higth_risk
1822,1776,Fri May 18 11:17:00 IST 2018,319,432,0.29,Ras Al Khaimah,125.27999999999999,2,risk
526,1948,Fri Feb 16 08:35:00 IST 2018,490,3,0.76,Ras Al Khaimah,2.2800000000000002,1,higth_risk
794,1886,Fri Oct 26 08:03:00 IST 2018,281,72,0.58,Ras Al Khaimah,41.76,4,v.good
1048,1920,Tue Feb 27 07:51:00 IST 2018,280,36,0.41,Ras Al Khaimah,14.76,4,v.good
1973,1918,Wed Mar 21 11:48:00 IST 2018,563,18,1.73,Ras Al Khaimah,31.14,3,good
1680,1857,Tue Oct 16 13:19:00 IST 2018,420,3,8.22,Ras Al Khaimah,24.660000000000004,3,good
1576,1893,Wed Jan 23 07:06:00 IST 2019,480,9,4.55,Ras Al Khaimah,40.949999999999996,3,good
1885,2060,Sun May 27 08:11:00 IST 2018,684,3,9.6,Ras Al Khaimah,28.799999999999997,3,good
432,1813,Tue Feb 13 15:59:00 IST 2018,391,3,4.49,Ras Al Khaimah,13.47,4,v.good
342,1948,Wed Dec 26 08:53:00 IST 2018,682,30,2.28,Ras Al Khaimah,68.39999999999999,1,higth_risk
1072,1922,Mon Apr 30 08:49:00 IST 2018,608,36,1.18,Ras Al Khaimah,42.48,3,good
1814,2027,Sat May 12 05:33:00 IST 2018,227,36,2.01,Ras Al Khaimah,72.35999999999999,2,risk
891,2030,Mon Jul 09 09:06:00 IST 2018,368,9,1.73,Ras Al Khaimah,15.57,2,risk
873,2047,Sat Aug 25 08:42:00 IST 2018,488,72,2.28,Ras Al Khaimah,164.16,1,higth_risk
1490,1841,Sat Dec 29 09:31:00 IST 2018,288,12,3.4,Ras Al Khaimah,40.8,4,v.good
1340,1805,Mon Nov 26 05:36:00 IST 2018,662,72,0.27,Ras Al Khaimah,19.44,3,good
602,1860,Sat Sep 22 07:33:00 IST 2018,332,18,15.12,Ras Al Khaimah,272.15999999999997,4,v.good
1224,2033,Wed Feb 13 09:49:00 IST 2019,698,6,3.52,Ras Al Khaimah,21.12,3,good
1850,1994,Sat Jan 26 09:55:00 IST 2019,632,9,6.84,Ras Al Khaimah,61.56,3,good
1312,1842,Tue Nov 27 10:05:00 IST 2018,482,72,0.76,Ras Al Khaimah,54.72,3,good
1671,2090,Tue Feb 05 12:59:00 IST 2019,560,15,0.53,Ras Al Khaimah,7.95,3,good
1644,1776,Wed Jan 16 12:35:00 IST 2019,235,3,20.64,Ras Al Khaimah,61.92,4,v.good
545,1841,Mon Nov 26 09:31:00 IST 2018,369,3,1.73,Ras Al Khaimah,5.1899999999999995,4,v.good
1894,1869,Sat May 12 10:19:00 IST 2018,606,9,0.0,Ras Al Khaimah,0.0,3,good
221,1859,Tue Jan 22 10:16:00 IST 2019,615,24,4.08,Ras Al Khaimah,97.92,1,higth_risk
1193,1822,Fri May 18 08:52:00 IST 2018,244,54,2.01,Ras Al Khaimah,108.53999999999999,4,v.good
952,1968,Mon Jul 02 09:59:00 IST 2018,455,75,0.58,Ras Al Khaimah,43.5,1,higth_risk
249,2061,Wed Feb 13 08:59:00 IST 2019,346,15,2.9,Ras Al Khaimah,43.5,1,higth_risk
1812,1774,Tue Jul 17 11:47:00 IST 2018,563,3,8.0,Ras Al Khaimah,24.0,3,good
1039,2065,Sat Dec 22 05:41:00 IST 2018,491,12,8.77,Ras Al Khaimah,105.24,1,higth_risk
1382,1878,Mon Dec 17 11:36:00 IST 2018,487,12,5.46,Ras Al Khaimah,65.52,3,good
1849,1935,Mon Jan 21 12:28:00 IST 2019,294,6,0.58,Ras Al Khaimah,3.4799999999999995,2,risk
561,1975,Fri Jan 04 09:49:00 IST 2019,444,6,0.58,Ras Al Khaimah,3.4799999999999995,1,higth_risk
1824,1932,Mon Dec 10 11:42:00 IST 2018,354,6,3.52,Ras Al Khaimah,21.12,2,risk
1143,1889,Wed Feb 13 12:39:00 IST 2019,346,9,1.73,Ras Al Khaimah,15.57,4,v.good
253,2091,Sun Oct 14 12:14:00 IST 2018,253,45,1.15,Ras Al Khaimah,51.74999999999999,2,risk
643,1782,Tue Jun 12 15:20:00 IST 2018,641,36,1.18,Ras Al Khaimah,42.48,1,higth_risk
803,2043,Wed May 30 08:07:00 IST 2018,433,6,14.9,Ras Al Khaimah,89.4,1,higth_risk
1558,2073,Sun Jun 17 08:50:00 IST 2018,608,18,1.73,Ras Al Khaimah,31.14,3,good
316,1876,Wed Jan 16 05:05:00 IST 2019,560,72,0.54,Ras Al Khaimah,38.88,1,higth_risk
1644,1800,Mon Jul 23 08:32:00 IST 2018,471,3,2.9,Ras Al Khaimah,8.7,3,good
1501,1884,Fri Feb 08 07:57:00 IST 2019,289,3,3.99,Ras Al Khaimah,11.97,4,v.good
366,2001,Sun Dec 23 12:29:00 IST 2018,437,6,3.4,Ras Al Khaimah,20.4,1,higth_risk
1187,1888,Fri Jan 25 10:42:00 IST 2019,620,6,2.9,Ras Al Khaimah,17.4,3,good
1881,2017,Tue Jul 24 08:01:00 IST 2018,339,15,8.77,Ras Al Khaimah,131.54999999999998,2,risk
1380,1879,Tue Jul 31 13:13:00 IST 2018,503,96,0.9,Ras Al Khaimah,86.4,3,good
1841,2025,Mon Jan 21 12:14:00 IST 2019,381,9,2.25,Ras Al Khaimah,20.25,2,risk
1446,1789,Tue May 22 05:49:00 IST 2018,700,48,5.18,Ras Al Khaimah,248.64,3,good
1178,2069,Fri Feb 08 12:08:00 IST 2019,268,3,3.52,Ras Al Khaimah,10.56,2,risk
1729,1791,Wed Dec 05 07:22:00 IST 2018,369,168,3.4,Ras Al Khaimah,571.1999999999999,2,risk
613,2065,Mon Dec 03 11:24:00 IST 2018,465,3,3.4,Ras Al Khaimah,10.2,1,higth_risk
417,1946,Tue Feb 05 05:21:00 IST 2019,260,15,17.2,Ras Al Khaimah,258.0,4,v.good
484,2094,Wed Aug 22 11:28:00 IST 2018,659,36,11.39,Dubai,410.04,1,higth_risk
1637,2009,Wed Jan 09 10:42:00 IST 2019,474,36,2.28,Ras Al Khaimah,82.08,3,good
318,1830,Wed Jun 06 06:52:00 IST 2018,580,6,6.84,Ras Al Khaimah,41.04,1,higth_risk
1970,1942,Sun Feb 03 11:43:00 IST 2019,303,6,1.73,Ras Al Khaimah,10.379999999999999,2,risk
1572,1967,Wed Oct 03 07:31:00 IST 2018,659,36,1.18,Ras Al Khaimah,42.48,3,good
910,2014,Fri Dec 21 08:04:00 IST 2018,246,15,2.9,Ras Al Khaimah,43.5,2,risk
229,1798,Sun Jul 01 08:17:00 IST 2018,338,6,10.98,Ras Al Khaimah,65.88,4,v.good
1356,2095,Fri Sep 28 09:29:00 IST 2018,546,18,4.08,Ras Al Khaimah,73.44,3,good
330,1981,Tue Nov 20 08:42:00 IST 2018,209,12,1.73,Ras Al Khaimah,20.759999999999998,4,v.good
307,1946,Wed Mar 28 10:11:00 IST 2018,294,360,3.52,Umm Al Quwain,1267.2,2,risk
1858,2024,Wed Nov 07 05:58:00 IST 2018,230,30,2.28,Ras Al Khaimah,68.39999999999999,2,risk
1663,1906,Tue Jan 29 09:16:00 IST 2019,692,6,0.54,Ras Al Khaimah,3.24,3,good
861,1784,Tue Feb 19 05:28:00 IST 2019,568,6,3.4,Ras Al Khaimah,20.4,4,v.good
477,1839,Tue Feb 19 12:30:00 IST 2019,652,3,2.28,Ras Al Khaimah,6.84,1,higth_risk
1832,2026,Mon Oct 01 08:05:00 IST 2018,415,90,2.28,Umm Al Quwain,205.2,2,risk
1397,1813,Tue May 08 14:26:00 IST 2018,420,36,0.58,Ras Al Khaimah,20.88,4,v.good
954,1931,Sat May 26 05:46:00 IST 2018,222,60,2.28,Ras Al Khaimah,136.79999999999998,2,risk
753,1792,Sat Mar 03 09:43:00 IST 2018,676,6,5.81,Ras Al Khaimah,34.86,1,higth_risk
1045,1810,Sun Feb 10 12:33:00 IST 2019,426,3,17.2,Ras Al Khaimah,51.599999999999994,4,v.good
1024,2001,Tue Sep 25 07:34:00 IST 2018,250,12,6.84,Ras Al Khaimah,82.08,2,risk
1432,1857,Tue Sep 11 11:56:00 IST 2018,680,3,3.4,Ras Al Khaimah,10.2,3,good
263,1842,Sat Aug 18 10:31:00 IST 2018,219,30,2.88,Ras Al Khaimah,86.39999999999999,4,v.good
1589,1884,Mon Mar 19 08:13:00 IST 2018,342,72,1.18,Ras Al Khaimah,84.96,2,risk
1431,1967,Sun Apr 29 07:50:00 IST 2018,689,36,1.73,Ras Al Khaimah,62.28,3,good
440,1953,Sun Jul 01 04:55:00 IST 2018,417,9,6.84,Ras Al Khaimah,61.56,1,higth_risk
1633,1990,Sun Jun 03 12:08:00 IST 2018,429,6,1.73,Ras Al Khaimah,10.379999999999999,3,good
1401,1890,Fri Feb 23 09:32:00 IST 2018,452,6,3.52,Ras Al Khaimah,21.12,3,good
1253,1938,Tue Feb 19 05:40:00 IST 2019,665,252,1.18,Ras Al Khaimah,297.35999999999996,3,good
634,1828,Wed Aug 01 12:04:00 IST 2018,366,6,11.73,Ras Al Khaimah,70.38,4,v.good
942,2095,Tue Feb 05 06:53:00 IST 2019,622,30,2.88,Ras Al Khaimah,86.39999999999999,1,higth_risk
1766,2005,Sun Jul 15 13:12:00 IST 2018,665,9,2.7,Ras Al Khaimah,24.3,3,good
1593,1869,Sat Nov 24 07:25:00 IST 2018,325,18,3.99,Ras Al Khaimah,71.82000000000001,4,v.good
1488,2044,Fri Dec 07 08:22:00 IST 2018,454,12,6.84,Ras Al Khaimah,82.08,2,risk
581,1832,Tue Feb 20 10:56:00 IST 2018,530,36,1.18,Ras Al Khaimah,42.48,1,higth_risk
1712,1901,Tue Mar 27 08:53:00 IST 2018,471,12,1.73,Ras Al Khaimah,20.759999999999998,3,good
1800,1878,Fri Apr 20 10:33:00 IST 2018,473,18,2.01,Ras Al Khaimah,36.17999999999999,3,good
1219,2098,Mon Feb 12 10:32:00 IST 2018,420,27,2.3,Ras Al Khaimah,62.099999999999994,2,risk
1346,1917,Sat Apr 07 05:35:00 IST 2018,527,3,5.7,Ras Al Khaimah,17.1,3,good
965,1789,Tue May 29 14:20:00 IST 2018,560,3,2.25,Ras Al Khaimah,6.75,4,v.good
1201,2032,Sat Sep 22 09:35:00 IST 2018,446,6,1.73,Umm Al Quwain,10.379999999999999,2,risk
555,1972,Fri Dec 21 06:48:00 IST 2018,665,3,2.28,Ras Al Khaimah,6.84,1,higth_risk
490,1783,Tue Nov 27 12:32:00 IST 2018,645,3,5.7,Ras Al Khaimah,17.1,1,higth_risk
1127,1788,Tue Oct 09 14:33:00 IST 2018,263,3,0.76,Ras Al Khaimah,2.2800000000000002,4,v.good
799,1887,Wed Feb 21 07:42:00 IST 2018,561,6,0.58,Ras Al Khaimah,3.4799999999999995,1,higth_risk
1442,1909,Sun Jul 15 12:09:00 IST 2018,673,3,10.3,Ras Al Khaimah,30.900000000000002,3,good
968,1867,Sun Dec 30 11:22:00 IST 2018,301,24,1.73,Umm Al Quwain,41.519999999999996,4,v.good
483,2009,Mon Feb 19 06:35:00 IST 2018,370,96,3.8,Ras Al Khaimah,364.79999999999995,2,risk
646,2033,Sun Sep 30 10:03:00 IST 2018,675,36,2.28,Ras Al Khaimah,82.08,1,higth_risk
1698,2042,Fri Apr 20 07:29:00 IST 2018,605,60,2.7,Ras Al Khaimah,162.0,3,good
1401,1878,Mon Jul 02 13:00:00 IST 2018,235,3,2.9,Ras Al Khaimah,8.7,4,v.good
845,2022,Tue Nov 20 09:38:00 IST 2018,599,18,2.9,Umm Al Quwain,52.199999999999996,1,higth_risk
291,1858,Tue Jan 15 11:18:00 IST 2019,677,3,13.74,Ras Al Khaimah,41.22,1,higth_risk
433,1972,Tue May 29 14:18:00 IST 2018,681,3,5.7,Ras Al Khaimah,17.1,1,higth_risk
1124,1802,Sun Mar 04 11:20:00 IST 2018,389,3,3.47,Ras Al Khaimah,10.41,4,v.good
1763,1880,Sat Mar 31 13:57:00 IST 2018,632,9,2.25,Ras Al Khaimah,20.25,3,good
806,2079,Wed Jul 25 05:24:00 IST 2018,557,18,8.22,Umm Al Quwain,147.96,1,higth_risk
1606,2001,Tue Sep 18 09:35:00 IST 2018,295,72,0.76,Ras Al Khaimah,54.72,2,risk
1760,1895,Fri Apr 27 11:18:00 IST 2018,206,12,1.73,Ras Al Khaimah,20.759999999999998,2,risk
1195,1965,Fri Aug 24 09:59:00 IST 2018,366,3,0.9,Ras Al Khaimah,2.7,2,risk
